sku,name,price,short_description
pp-yellowblackpolo-s,"Par Plus Boys Golf Polo Shirt Yellow/Black - Small",30.0000,"<ul><li>Boys Performance  Polo</li><li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li><li>Stylish Logo on the back</li><li>4 Button front</li><li>UV & Antibacterial</li><li> Polyester 5% Spandex</li></ul>"
pp-yellowblackpolo-m,"Par Plus Boys Golf Polo Shirt Yellow/Black - Medium",30.0000,"<ul><li>Boys Performance  Polo</li><li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li><li>Stylish Logo on the back</li><li>4 Button front</li><li>UV & Antibacterial</li><li> Polyester 5% Spandex</li></ul>"
pp-yellowblackpolo-l,"Par Plus Boys Golf Polo Shirt Yellow/Black - Large",30.0000,"<ul><li>Boys Performance  Polo</li><li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li><li>Stylish Logo on the back</li><li>4 Button front</li><li>UV & Antibacterial</li><li> Polyester 5% Spandex</li></ul>"
pp-yellowblackpolo-xl,"Par Plus Boys Golf Polo Shirt Yellow/Black - X-Large",30.0000,"<ul><li>Boys Performance  Polo</li><li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li><li>Stylish Logo on the back</li><li>4 Button front</li><li>UV & Antibacterial</li><li> Polyester 5% Spandex</li></ul>"
pp-yellowblackpolo-xxl,"Par Plus Boys Golf Polo Shirt Yellow/Black - XX-Large",30.0000,"<ul><li>Boys Performance  Polo</li><li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li><li>Stylish Logo on the back</li><li>4 Button front</li><li>UV & Antibacterial</li><li> Polyester 5% Spandex</li></ul>"
pp-boyslongsleeveshirt,"Par Plus Boys Long Sleeve Golf Shirt Black w/Silver Stripes",48.0000,"<p>Boys Performance Long Sleeve Top with Spandex.</p>
<ul><li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Half Zip Front</li>
<li>Semi Fitted, Stylish and Comfortable Design</li>
<li>Extra Length in Sleeves for comfort and fit when swinging</li>
<li>Light Weight easy to stow in your golf bag</li>
<li>84% Polyester 16% Spandex</li></ul>"
pp-boyslongsleeveshirt-s,"Par Plus Boys Long Sleeve Golf Shirt Black w/Silver Stripes - Small",48.0000,"<p>Boys Performance Long Sleeve Top with Spandex.</p>

<ul><li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Half Zip Front</li>
<li>Semi Fitted, Stylish and Comfortable Design</li>
<li>Extra Length in Sleeves for comfort and fit when swinging</li>
<li>Light Weight easy to stow in your golf bag</li>
<li>84% Polyester 16% Spandex</li></ul>"
pp-boyslongsleeveshirt-m,"Par Plus Boys Long Sleeve Golf Shirt Black w/Silver Stripes - Medium",48.0000,"<p>Boys Performance Long Sleeve Top with Spandex.</p>

<ul><li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Half Zip Front</li>
<li>Semi Fitted, Stylish and Comfortable Design</li>
<li>Extra Length in Sleeves for comfort and fit when swinging</li>
<li>Light Weight easy to stow in your golf bag</li>
<li>84% Polyester 16% Spandex</li></ul>"
pp-boyslongsleeveshirt-l,"Par Plus Boys Long Sleeve Golf Shirt Black w/Silver Stripes - Large",48.0000,"<p>Boys Performance Long Sleeve Top with Spandex.</p>

<ul><li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Half Zip Front</li>
<li>Semi Fitted, Stylish and Comfortable Design</li>
<li>Extra Length in Sleeves for comfort and fit when swinging</li>
<li>Light Weight easy to stow in your golf bag</li>
<li>84% Polyester 16% Spandex</li></ul>"
pp-boyslongsleeveshirt-xl,"Par Plus Boys Long Sleeve Golf Shirt Black w/Silver Stripes -X- Large",48.0000,"<p>Boys Performance Long Sleeve Top with Spandex.</p>

<ul><li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Half Zip Front</li>
<li>Semi Fitted, Stylish and Comfortable Design</li>
<li>Extra Length in Sleeves for comfort and fit when swinging</li>
<li>Light Weight easy to stow in your golf bag</li>
<li>84% Polyester 16% Spandex</li></ul>"
pp-girlsfittedblackwhite,"Par Plus Girls Golf Fitted Polo Black & White",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsfittedblackwhite-s,"Par Plus Girls Golf Fitted Polo Black & White - Small",30.0000,"<ul>Girls Performance Fitted<li></li>

<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>

<li>Stylish Logo on the sleeve</li>

<li>2 Button front</li>

<li>UV & Antibacterial</li>

<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsfittedblackwhite-m,"Par Plus Girls Golf Fitted Polo Black & White - Medium",30.0000,"<ul>Girls Performance Fitted<li></li>

<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>

<li>Stylish Logo on the sleeve</li>

<li>2 Button front</li>

<li>UV & Antibacterial</li>

<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsfittedblackwhite-l,"Par Plus Girls Golf Fitted Polo Black & White - Large",30.0000,"<ul>Girls Performance Fitted<li></li>

<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>

<li>Stylish Logo on the sleeve</li>

<li>2 Button front</li>

<li>UV & Antibacterial</li>

<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsfittedblackwhite-xl,"Par Plus Girls Golf Fitted Polo Black & White - X-Large",30.0000,"<ul>Girls Performance Fitted<li></li>

<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>

<li>Stylish Logo on the sleeve</li>

<li>2 Button front</li>

<li>UV & Antibacterial</li>

<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsfittedblackwhite-xxl,"Par Plus Girls Golf Fitted Polo Black & White - XX-Large",30.0000,"<ul>Girls Performance Fitted<li></li>

<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>

<li>Stylish Logo on the sleeve</li>

<li>2 Button front</li>

<li>UV & Antibacterial</li>

<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsfittedpolobluewhite,"Par Plus Girls Golf Fitted Polo Blue & White",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsfittedpolobluewhite-s,"Par Plus Girls Golf Fitted Polo Blue & White - Small",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsfittedpolobluewhite-m,"Par Plus Girls Golf Fitted Polo Blue & White - Medium",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsfittedpolobluewhite-l,"Par Plus Girls Golf Fitted Polo Blue & White - Large",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsfittedpolobluewhite-xl,"Par Plus Girls Golf Fitted Polo Blue & White - X- Large",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsfittedpolobluewhite-xxl,"Par Plus Girls Golf Fitted Polo Blue & White - XX- Large",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsshirtgreenpurple,"Par Plus Girls Golf Fitted Polo Green & Purple",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsshirtgreenpurple-s,"Par Plus Girls Golf Fitted Polo Green & Purple - Small",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsshirtgreenpurple-m,"Par Plus Girls Golf Fitted Polo Green & Purple - Medium",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsshirtgreenpurple-l,"Par Plus Girls Golf Fitted Polo Green & Purple - Large",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsshirtgreenpurple-xl,"Par Plus Girls Golf Fitted Polo Green & Purple - X-Large",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsshirtpinkyellow,"Par Plus Girls Golf Fitted Polo Pink & Yellow",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsshirtpinkyellow-s,"Par Plus Girls Golf Fitted Polo Pink & Yellow - Small",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsshirtpinkyellow-m,"Par Plus Girls Golf Fitted Polo Pink & Yellow - Medium",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsshirtpinkyellow-l,"Par Plus Girls Golf Fitted Polo Pink & Yellow - Large",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsshirtpinkyellow-xl,"Par Plus Girls Golf Fitted Polo Pink & Yellow - X-Large",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
pp-girlsshirtpinkyellow-xxl,"Par Plus Girls Golf Fitted Polo Pink & Yellow - XX-Large",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
ppgirlsshirtpurplepink,"Par Plus Girls Golf Fitted Polo Purple & Pink",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
ppgirlsshirtpurplepink-s,"Par Plus Girls Golf Fitted Polo Purple & Pink - Small",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
ppgirlsshirtpurplepink-m,"Par Plus Girls Golf Fitted Polo Purple & Pink - Medium",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
ppgirlsshirtpurplepink-l,"Par Plus Girls Golf Fitted Polo Purple & Pink - Large",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
ppgirlsshirtpurplepink-xl,"Par Plus Girls Golf Fitted Polo Purple & Pink - X-Large",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
ppgirlsshirtpurplepink-xxl,"Par Plus Girls Golf Fitted Polo Purple & Pink - XX-Large",30.0000,"<ul><li>Girls Performance Fitted</li>
<li>Performance + Moisture Wicking Fabric moves moisture away from your skin leaving you dry and comfortable</li>
<li>Stylish Logo on the sleeve</li>
<li>2 Button front</li>
<li>UV & Antibacterial</li>
<li>95% Polyester 5% Spandex</li></ul>"
